22-5-22;21:10:0;6.477;18.71;68.16;0.000;0.195;
22-5-22;21:20:0;6.477;18.66;68.20;0.000;0.237;
22-5-22;21:30:0;6.477;18.56;68.36;0.000;0.229;
22-5-22;21:40:0;6.476;18.44;68.69;0.000;0.200;
22-5-22;21:50:0;6.475;18.37;69.63;0.000;0.327;
22-5-22;22:0:0;6.473;18.24;69.88;0.000;0.100;
22-5-22;22:10:0;6.471;18.18;70.36;0.000;0.131;
22-5-22;22:20:0;6.470;18.07;71.04;0.000;0.045;
22-5-22;22:30:0;6.469;17.99;71.63;0.000;0.000;
22-5-22;22:40:0;6.469;17.86;72.00;0.000;0.000;
22-5-22;22:50:0;6.469;17.70;72.62;0.000;0.037;
22-5-22;23:0:0;6.469;17.42;74.07;0.000;0.125;
22-5-22;23:10:0;6.468;17.29;74.26;0.000;0.010;
22-5-22;23:20:0;6.468;17.14;74.85;0.000;0.139;
22-5-22;23:30:0;6.467;16.95;75.79;0.000;0.372;
22-5-22;23:40:0;6.465;16.72;77.05;0.000;0.081;
22-5-22;23:50:0;6.463;16.45;78.11;0.000;0.285;
23-5-22;0:0:0;6.462;16.12;79.47;0.000;0.120;
23-5-22;0:10:0;6.461;15.87;80.66;0.000;0.068;
23-5-22;0:20:0;6.461;15.77;81.29;0.000;0.047;
23-5-22;0:30:0;6.461;15.66;81.67;0.000;0.085;
23-5-22;0:40:0;6.461;15.55;82.17;0.000;0.035;
23-5-22;0:50:0;6.461;15.42;82.85;0.000;0.060;
23-5-22;1:0:0;6.460;15.38;83.35;0.000;0.000;
23-5-22;1:10:0;6.460;15.39;83.49;0.000;0.000;
23-5-22;1:20:0;6.459;15.35;83.71;0.000;0.008;
23-5-22;1:30:0;6.457;15.28;84.17;0.000;0.072;
23-5-22;1:40:0;6.456;15.33;84.90;0.000;0.000;
23-5-22;1:50:0;6.455;15.43;85.04;0.000;0.033;
23-5-22;2:0:0;6.454;15.34;85.00;0.000;0.331;
23-5-22;2:10:0;6.453;15.21;85.23;0.000;0.045;
23-5-22;2:20:0;6.453;15.17;85.23;0.000;0.060;
23-5-22;2:30:0;6.453;15.15;85.35;0.000;0.264;
23-5-22;2:40:0;6.453;15.01;86.05;0.000;0.375;
23-5-22;2:50:0;6.453;15.01;86.44;0.000;0.177;
23-5-22;3:0:0;6.453;15.01;86.84;0.000;0.247;
23-5-22;3:10:0;6.453;14.95;87.24;0.000;0.416;
23-5-22;3:20:0;6.453;14.96;87.39;0.000;0.164;
23-5-22;3:30:0;6.452;15.06;87.34;0.000;0.135;
23-5-22;3:40:0;6.452;15.16;87.32;0.000;0.000;
23-5-22;3:50:0;6.452;15.22;87.39;0.000;0.106;
23-5-22;4:0:0;6.452;15.27;87.37;2.174;0.072;
23-5-22;4:10:0;6.448;15.38;87.86;5.722;0.252;
23-5-22;4:20:0;6.444;15.50;87.73;16.21;0.114;
23-5-22;4:30:0;6.444;15.64;87.33;23.28;0.216;
23-5-22;4:40:0;6.442;15.75;87.27;17.94;0.272;
23-5-22;4:50:0;6.442;15.80;87.42;22.69;0.156;
23-5-22;5:0:0;6.442;15.80;87.88;32.80;0.168;
23-5-22;5:10:0;6.451;15.81;88.24;46.74;0.141;
23-5-22;5:20:0;6.472;15.91;88.15;69.04;0.152;
23-5-22;5:30:0;6.481;15.95;87.77;78.25;0.387;
23-5-22;5:40:0;6.490;16.03;87.93;66.45;0.520;
23-5-22;5:50:0;6.502;16.23;88.22;65.51;0.314;
23-5-22;6:0:0;6.524;16.38;87.77;73.83;0.468;
23-5-22;6:10:0;6.557;16.51;86.56;88.46;0.341;
23-5-22;6:20:0;6.608;16.71;85.09;99.90;0.247;
23-5-22;6:30:0;6.636;16.89;83.28;94.30;0.493;
23-5-22;6:40:0;6.702;17.19;82.89;211.1;0.472;
23-5-22;6:50:0;6.777;17.59;81.51;223.8;0.758;
23-5-22;7:0:0;7.108;17.57;80.58;132.7;0.641;
23-5-22;7:10:0;7.357;17.74;80.34;232.4;0.618;
23-5-22;7:20:0;7.355;17.98;79.62;255.4;0.489;
23-5-22;7:30:0;7.350;18.27;78.41;264.3;0.558;
23-5-22;7:40:0;7.347;18.36;75.60;207.5;0.625;
23-5-22;7:50:0;7.347;18.49;74.11;219.8;0.654;
23-5-22;8:0:0;7.344;18.48;72.54;203.7;0.987;
23-5-22;8:10:0;7.343;18.58;71.54;210.6;1.006;
23-5-22;8:20:0;7.340;18.62;70.48;239.5;1.139;
23-5-22;8:30:0;7.339;18.66;70.70;200.2;1.087;
23-5-22;8:40:0;7.339;18.43;70.54;185.9;0.983;
23-5-22;8:50:0;7.300;18.28;71.13;122.1;1.039;
23-5-22;9:0:0;6.945;17.85;73.19;58.06;1.054;
23-5-22;9:10:0;7.347;17.45;75.15;119.3;1.281;
23-5-22;9:20:0;7.347;17.31;74.93;111.4;1.218;
23-5-22;9:30:0;7.347;17.20;75.15;120.3;1.087;
23-5-22;9:40:0;7.347;17.29;74.78;124.9;0.806;
23-5-22;9:50:0;7.347;17.37;75.40;139.3;0.814;
23-5-22;10:0:0;7.347;17.30;77.24;168.0;1.127;
23-5-22;10:10:0;7.347;17.34;78.29;264.2;1.102;
23-5-22;10:20:0;7.347;17.50;76.83;190.0;1.231;
23-5-22;10:30:0;7.347;17.65;76.31;221.4;0.887;
23-5-22;10:40:0;7.346;17.71;75.61;113.8;0.904;
23-5-22;10:50:0;7.346;17.41;77.74;121.9;0.737;
23-5-22;11:0:0;7.347;16.89;79.21;128.1;1.258;
23-5-22;11:10:0;7.350;16.54;80.36;164.1;1.072;
23-5-22;11:20:0;7.355;16.36;79.64;143.8;1.458;
23-5-22;11:30:0;7.337;16.27;79.76;140.4;1.181;
23-5-22;11:40:0;7.315;16.13;79.80;80.56;0.918;
23-5-22;11:50:0;7.147;16.06;80.80;82.62;0.741;
23-5-22;12:0:0;6.644;15.75;81.58;46.12;0.970;
23-5-22;12:10:0;6.597;15.36;84.48;51.78;0.745;
23-5-22;12:20:0;6.829;14.88;87.89;59.52;0.585;
23-5-22;12:30:0;7.377;14.61;90.16;89.34;1.100;
23-5-22;12:40:0;7.379;14.37;91.75;90.73;1.020;
23-5-22;12:50:0;7.382;14.22;92.67;112.2;1.327;
23-5-22;13:0:0;7.387;14.09;93.20;117.5;1.539;
23-5-22;13:10:0;7.388;14.05;93.52;89.36;1.620;
23-5-22;13:20:0;7.075;14.06;93.84;67.94;1.122;
23-5-22;13:30:0;6.592;14.05;94.06;35.01;0.852;
