22-5-22;12:45:0;7.197;20.42;56.26;51.21;1.230;
22-5-22;13:0:0;7.243;20.95;54.49;51.80;1.213;
22-5-22;13:15:0;7.241;20.90;54.15;51.78;1.123;
22-5-22;13:30:0;7.240;21.11;54.17;51.68;0.975;
22-5-22;13:45:0;7.237;21.27;53.85;51.67;1.377;
22-5-22;14:0:0;7.238;21.48;53.27;51.67;1.172;
22-5-22;14:15:0;7.236;21.92;51.91;51.55;1.245;
22-5-22;14:30:0;7.234;21.87;51.40;51.51;1.263;
22-5-22;14:45:0;7.234;21.97;51.20;51.51;1.118;
22-5-22;15:0:0;7.233;22.13;49.33;51.36;1.154;
22-5-22;15:15:0;7.233;22.29;49.16;51.38;1.059;
22-5-22;15:30:0;7.233;22.39;48.45;51.27;1.173;
22-5-22;15:45:0;7.232;22.55;48.19;51.15;0.915;
22-5-22;16:0:0;7.231;22.63;47.80;51.15;0.901;
22-5-22;16:15:0;6.996;22.72;47.61;47.81;0.997;
22-5-22;16:30:0;6.610;22.71;47.80;42.19;0.662;
22-5-22;16:45:0;6.593;22.18;48.94;41.92;0.897;
22-5-22;17:0:0;6.622;22.14;49.72;42.40;0.672;
22-5-22;17:15:0;6.587;22.12;49.79;41.58;0.812;
22-5-22;17:30:0;6.553;21.93;51.02;41.04;0.566;
22-5-22;17:45:0;6.526;21.78;52.24;40.53;0.472;
22-5-22;18:0:0;6.522;21.62;53.13;40.41;0.386;
22-5-22;18:15:0;6.513;21.55;53.45;40.26;0.390;
22-5-22;18:30:0;6.503;21.50;52.91;40.07;0.476;
22-5-22;18:45:0;6.502;21.34;53.99;35.51;0.451;
22-5-22;19:0:0;6.517;21.15;54.71;23.95;0.234;
22-5-22;19:15:0;6.532;21.00;55.25;15.01;0.152;
22-5-22;19:30:0;6.542;20.82;56.64;9.861;0.165;
22-5-22;19:45:0;6.557;20.59;58.07;4.863;0.229;
22-5-22;20:0:0;6.567;20.35;62.12;1.182;0.375;
22-5-22;20:15:0;6.573;20.04;65.25;0.076;0.358;
22-5-22;20:30:0;6.507;19.76;67.03;0.000;0.270;
22-5-22;20:45:0;6.562;19.47;68.16;0.000;0.266;
22-5-22;21:0:0;6.567;19.34;68.71;0.000;0.351;
22-5-22;21:15:0;6.571;19.28;69.55;0.000;0.223;
22-5-22;21:30:0;6.572;19.18;70.47;0.000;0.211;
22-5-22;21:45:0;6.571;19.05;71.13;0.000;0.204;
22-5-22;22:0:0;6.570;18.97;71.98;0.000;0.140;
22-5-22;22:15:0;6.569;18.76;73.13;0.000;0.223;
22-5-22;22:30:0;6.568;18.51;74.67;0.000;0.012;
22-5-22;22:45:0;6.568;17.92;76.23;0.000;0.000;
22-5-22;23:0:0;6.567;17.49;78.25;0.000;0.000;
22-5-22;23:15:0;6.566;17.24;80.29;0.000;0.251;
22-5-22;23:30:0;6.566;17.27;81.47;0.000;0.197;
22-5-22;23:45:0;6.566;16.96;82.36;0.000;0.025;
23-5-22;0:0:0;6.566;16.71;83.30;0.000;0.000;
23-5-22;0:15:0;6.565;16.43;84.37;0.000;0.000;
23-5-22;0:30:0;6.484;16.12;86.83;0.000;0.047;
23-5-22;0:45:0;6.543;15.85;88.58;0.000;0.004;
23-5-22;1:0:0;6.554;15.78;89.92;0.000;0.000;
23-5-22;1:15:0;6.557;15.72;90.56;0.000;0.000;
23-5-22;1:30:0;6.559;15.61;91.47;0.000;0.020;
